nflverse_game_id,week,posteam,defteam,offense_personnel,offense_id,short_name,position_group,snaps
2025_12_PIT_CHI,12,PIT,CHI,p_131,00-0039739,R.Wilson,WR,3
2025_12_PIT_CHI,12,PIT,CHI,p_131,00-0035298,S.Miller,WR,1
2025_12_PIT_CHI,12,PIT,CHI,p_122,00-0035298,S.Miller,WR,2
2025_12_PIT_CHI,12,PIT,CHI,p_122,00-0036894,P.Freiermuth,TE,13
2025_12_PIT_CHI,12,PIT,CHI,p_122,00-0036919,K.Gainwell,RB,16
2025_12_PIT_CHI,12,PIT,CHI,p_221,00-0036894,P.Freiermuth,TE,2
2025_12_PIT_CHI,12,PIT,CHI,p_221,00-0037304,C.Heyward,RB,2
2025_12_PIT_CHI,12,CHI,PIT,p_113,00-0034798,D.Smythe,TE,4
2025_12_PIT_CHI,12,PIT,CHI,p_212,00-0035640,D.Metcalf,WR,2
2025_12_PIT_CHI,12,PIT,CHI,p_212,00-0037837,C.Austin,WR,2
2025_12_PIT_CHI,12,PIT,CHI,p_212,00-0037304,C.Heyward,RB,2
2025_12_PIT_CHI,12,PIT,CHI,p_212,00-0037228,J.Warren,RB,2
2025_12_PIT_CHI,12,PIT,CHI,p_212,00-0038558,D.Washington,TE,2
2025_12_PIT_CHI,12,PIT,CHI,p_121,00-0033858,J.Smith,TE,4
2025_12_PIT_CHI,12,PIT,CHI,p_121,00-0035640,D.Metcalf,WR,4
2025_12_PIT_CHI,12,PIT,CHI,p_121,00-0037228,J.Warren,RB,4
2025_12_PIT_CHI,12,PIT,CHI,p_121,00-0038558,D.Washington,TE,4
2025_12_PIT_CHI,12,PIT,CHI,p_113,00-0035298,S.Miller,WR,2
2025_12_PIT_CHI,12,CHI,PIT,p_023,00-0034827,D.Moore,WR,1
2025_12_PIT_CHI,12,CHI,PIT,p_023,00-0036290,C.Kmet,TE,1
2025_12_PIT_CHI,12,CHI,PIT,p_023,00-0039919,R.Odunze,WR,1
2025_12_PIT_CHI,12,CHI,PIT,p_023,00-0040126,C.Loveland,TE,1
2025_12_PIT_CHI,12,CHI,PIT,p_023,00-0040735,L.Burden,WR,1
2025_12_PIT_CHI,12,CHI,PIT,p_112,00-0034827,D.Moore,WR,1
2025_12_PIT_CHI,12,CHI,PIT,p_131,00-0039919,R.Odunze,WR,3
2025_12_PIT_CHI,12,PIT,CHI,p_122,00-0039739,R.Wilson,WR,4
2025_12_PIT_CHI,12,PIT,CHI,p_113,00-0033858,J.Smith,TE,1
2025_12_NE_CIN,12,NE,CIN,p_113,00-0031588,S.Diggs,WR,29
2025_12_NE_CIN,12,NE,CIN,p_113,00-0033090,H.Henry,TE,30
2025_12_NE_CIN,12,NE,CIN,p_113,00-0033555,M.Hollins,WR,36
2025_12_NE_CIN,12,NE,CIN,p_113,00-0038608,K.Boutte,WR,35
2025_12_NE_CIN,12,NE,CIN,p_113,00-0040734,T.Henderson,RB,24
2025_12_NE_CIN,12,NE,CIN,p_122,00-0033090,H.Henry,TE,16
2025_12_NE_CIN,12,NE,CIN,p_122,00-0032392,A.Hooper,TE,23
2025_12_NE_CIN,12,NE,CIN,p_122,00-0033555,M.Hollins,WR,20
2025_12_NE_CIN,12,NE,CIN,p_122,00-0038608,K.Boutte,WR,21
2025_12_NE_CIN,12,NE,CIN,p_122,00-0040734,T.Henderson,RB,15
2025_12_NE_CIN,12,NE,CIN,p_104,00-0031588,S.Diggs,WR,1
2025_12_NE_CIN,12,NE,CIN,p_104,00-0033555,M.Hollins,WR,1
2025_12_NE_CIN,12,NE,CIN,p_104,00-0038608,K.Boutte,WR,1
2025_12_NE_CIN,12,NE,CIN,p_104,00-0038621,D.Douglas,WR,1
2025_12_NE_CIN,12,NE,CIN,p_104,00-0040734,T.Henderson,RB,1
2025_12_NE_CIN,12,CIN,NE,p_113,00-0035631,D.Sample,TE,17
2025_12_NE_CIN,12,CIN,NE,p_113,00-0036410,T.Higgins,WR,32
2025_12_NE_CIN,12,CIN,NE,p_113,00-0038597,C.Brown,RB,30
2025_12_NE_CIN,12,CIN,NE,p_113,00-0038619,A.Iosivas,WR,30
2025_12_NE_CIN,12,CIN,NE,p_113,00-0038839,M.Tinsley,WR,29
2025_12_NE_CIN,12,CIN,NE,p_122,00-0034829,M.Gesicki,TE,16
2025_12_NE_CIN,12,CIN,NE,p_122,00-0035644,N.Fant,TE,7
2025_12_NE_CIN,12,CIN,NE,p_122,00-0036410,T.Higgins,WR,10
2025_12_NE_CIN,12,CIN,NE,p_122,00-0038597,C.Brown,RB,20
2025_12_NE_CIN,12,CIN,NE,p_122,00-0038619,A.Iosivas,WR,17
2025_12_NE_CIN,12,CIN,NE,p_221,00-0035644,N.Fant,TE,2
2025_12_NE_CIN,12,CIN,NE,p_221,00-0035631,D.Sample,TE,2
2025_12_NE_CIN,12,CIN,NE,p_221,00-0036410,T.Higgins,WR,2
2025_12_NE_CIN,12,CIN,NE,p_221,00-0038597,C.Brown,RB,2
2025_12_NE_CIN,12,CIN,NE,p_221,00-0040208,T.Brooks,RB,2
2025_12_NE_CIN,12,CIN,NE,p_113,00-0034829,M.Gesicki,TE,8
2025_12_NE_CIN,12,CIN,NE,p_113,00-0038576,C.Jones,WR,8
2025_12_NE_CIN,12,CIN,NE,p_113,00-0040208,T.Brooks,RB,3
2025_12_NE_CIN,12,CIN,NE,p_113,00-0035644,N.Fant,TE,7
2025_12_NE_CIN,12,NE,CIN,p_113,00-0032392,A.Hooper,TE,7
2025_12_NE_CIN,12,NE,CIN,p_113,00-0038621,D.Douglas,WR,9
2025_12_NE_CIN,12,NE,CIN,p_113,00-0036875,R.Stevenson,RB,13
2025_12_NE_CIN,12,CIN,NE,p_212,00-0035644,N.Fant,TE,1
2025_12_NE_CIN,12,CIN,NE,p_212,00-0038597,C.Brown,RB,3
2025_12_NE_CIN,12,CIN,NE,p_212,00-0038619,A.Iosivas,WR,2
2025_12_NE_CIN,12,CIN,NE,p_212,00-0038839,M.Tinsley,WR,2
2025_12_NE_CIN,12,CIN,NE,p_212,00-0040208,T.Brooks,RB,3
2025_12_NE_CIN,12,CIN,NE,p_122,00-0035631,D.Sample,TE,9
2025_12_NE_CIN,12,CIN,NE,p_122,00-0038576,C.Jones,WR,2
2025_12_NE_CIN,12,NE,CIN,p_131,00-0031588,S.Diggs,WR,3
2025_12_NE_CIN,12,NE,CIN,p_131,00-0033090,H.Henry,TE,7
2025_12_NE_CIN,12,NE,CIN,p_131,00-0032392,A.Hooper,TE,7
2025_12_NE_CIN,12,NE,CIN,p_131,00-0039305,J.Westover,TE,7
2025_12_NE_CIN,12,NE,CIN,p_131,00-0040734,T.Henderson,RB,6
2025_12_NE_CIN,12,NE,CIN,p_122,00-0039305,J.Westover,TE,7
2025_12_NE_CIN,12,NE,CIN,p_113,00-0040131,K.Williams,WR,2
2025_12_NE_CIN,12,NE,CIN,p_122,00-0036875,R.Stevenson,RB,8
2025_12_NE_CIN,12,NE,CIN,p_122,00-0040131,K.Williams,WR,2
2025_12_NE_CIN,12,NE,CIN,p_122,00-0031588,S.Diggs,WR,1
2025_12_NE_CIN,12,CIN,NE,p_212,00-0034829,M.Gesicki,TE,1
2025_12_NE_CIN,12,CIN,NE,p_212,00-0036410,T.Higgins,WR,2
2025_12_NE_CIN,12,CIN,NE,p_122,00-0038839,M.Tinsley,WR,13
2025_12_NE_CIN,12,CIN,NE,p_122,00-0040208,T.Brooks,RB,1
2025_12_NE_CIN,12,CIN,NE,p_212,00-0035631,D.Sample,TE,1
2025_12_NE_CIN,12,NE,CIN,p_131,00-0036875,R.Stevenson,RB,1
2025_12_NE_CIN,12,CIN,NE,p_032,00-0034829,M.Gesicki,TE,2
2025_12_NE_CIN,12,CIN,NE,p_032,00-0034613,T.Hudson,TE,2
2025_12_NE_CIN,12,CIN,NE,p_032,00-0035631,D.Sample,TE,2
2025_12_NE_CIN,12,CIN,NE,p_032,00-0036410,T.Higgins,WR,1
2025_12_NE_CIN,12,CIN,NE,p_032,00-0038619,A.Iosivas,WR,2
2025_12_NE_CIN,12,NE,CIN,p_122,00-0038621,D.Douglas,WR,2
2025_12_NE_CIN,12,NE,CIN,p_130,00-0033090,H.Henry,TE,2
2025_12_NE_CIN,12,NE,CIN,p_130,00-0032392,A.Hooper,TE,2
2025_12_NE_CIN,12,NE,CIN,p_130,00-0039305,J.Westover,TE,2
2025_12_NE_CIN,12,NE,CIN,p_130,00-0039757,T.Jennings,RB,2
2025_12_NE_CIN,12,NE,CIN,p_131,00-0033555,M.Hollins,WR,4
2025_12_NE_CIN,12,CIN,NE,p_121,00-0035644,N.Fant,TE,1
2025_12_NE_CIN,12,CIN,NE,p_121,00-0035631,D.Sample,TE,1
2025_12_NE_CIN,12,CIN,NE,p_121,00-0036410,T.Higgins,WR,1
2025_12_NE_CIN,12,CIN,NE,p_121,00-0038597,C.Brown,RB,1
2025_12_NE_CIN,12,CIN,NE,p_023,00-0034829,M.Gesicki,TE,1
2025_12_NE_CIN,12,CIN,NE,p_023,00-0035631,D.Sample,TE,1
2025_12_NE_CIN,12,CIN,NE,p_023,00-0036410,T.Higgins,WR,1
2025_12_NE_CIN,12,CIN,NE,p_023,00-0038619,A.Iosivas,WR,1
2025_12_NE_CIN,12,CIN,NE,p_023,00-0038839,M.Tinsley,WR,1
2025_12_NE_CIN,12,CIN,NE,p_122,00-0034613,T.Hudson,TE,10
2025_12_NE_CIN,12,CIN,NE,p_032,00-0038839,M.Tinsley,WR,1
2025_12_NE_CIN,12,CIN,NE,p_113,00-0034613,T.Hudson,TE,1
2025_12_NYG_DET,12,NYG,DET,p_122,00-0035535,D.Slayton,WR,25
2025_12_NYG_DET,12,NYG,DET,p_122,00-0038117,W.Robinson,WR,36
2025_12_NYG_DET,12,NYG,DET,p_122,00-0038115,D.Bellinger,TE,37
2025_12_NYG_DET,12,NYG,DET,p_122,00-0039847,T.Johnson,TE,28
2025_12_NYG_DET,12,NYG,DET,p_122,00-0039384,T.Tracy,RB,28
2025_12_NYG_DET,12,NYG,DET,p_113,00-0035535,D.Slayton,WR,26
2025_12_NYG_DET,12,NYG,DET,p_113,00-0036165,I.Hodgins,WR,29
2025_12_NYG_DET,12,NYG,DET,p_113,00-0038117,W.Robinson,WR,29
2025_12_NYG_DET,12,NYG,DET,p_113,00-0039847,T.Johnson,TE,26
2025_12_NYG_DET,12,NYG,DET,p_113,00-0039384,T.Tracy,RB,26
2025_12_NYG_DET,12,NYG,DET,p_122,00-0031484,C.Manhertz,TE,19
2025_12_NYG_DET,12,NYG,DET,p_122,00-0035250,D.Singletary,RB,14
2025_12_NYG_DET,12,DET,NYG,p_112,00-0036963,A.St. Brown,WR,12
2025_12_NYG_DET,12,DET,NYG,p_112,00-0036754,B.Wright,TE,13
2025_12_NYG_DET,12,DET,NYG,p_112,00-0037240,J.Williams,WR,14
2025_12_NYG_DET,12,DET,NYG,p_112,00-0039139,J.Gibbs,RB,9
2025_12_NYG_DET,12,DET,NYG,p_121,00-0033455,A.Firkser,TE,1
2025_12_NYG_DET,12,DET,NYG,p_121,00-0036963,A.St. Brown,WR,1
2025_12_NYG_DET,12,DET,NYG,p_121,00-0036754,B.Wright,TE,1
2025_12_NYG_DET,12,DET,NYG,p_121,00-0039139,J.Gibbs,RB,1
2025_12_NYG_DET,12,DET,NYG,p_113,00-0032464,K.Raymond,WR,21
2025_12_NYG_DET,12,DET,NYG,p_113,00-0036963,A.St. Brown,WR,43
2025_12_NYG_DET,12,DET,NYG,p_113,00-0036754,B.Wright,TE,41
2025_12_NYG_DET,12,DET,NYG,p_113,00-0037240,J.Williams,WR,43
2025_12_NYG_DET,12,DET,NYG,p_113,00-0039139,J.Gibbs,RB,30
2025_12_NYG_DET,12,DET,NYG,p_112,00-0032464,K.Raymond,WR,2
2025_12_NYG_DET,12,DET,NYG,p_113,00-0040669,I.TeSlaa,WR,22
2025_12_NYG_DET,12,NYG,DET,p_131,00-0031484,C.Manhertz,TE,7
2025_12_NYG_DET,12,NYG,DET,p_131,00-0035250,D.Singletary,RB,5
2025_12_NYG_DET,12,NYG,DET,p_131,00-0036165,I.Hodgins,WR,3
2025_12_NYG_DET,12,NYG,DET,p_131,00-0038115,D.Bellinger,TE,7
2025_12_NYG_DET,12,NYG,DET,p_131,00-0039847,T.Johnson,TE,7
2025_12_NYG_DET,12,NYG,DET,p_131,00-0038117,W.Robinson,WR,3
2025_12_NYG_DET,12,NYG,DET,p_113,00-0035250,D.Singletary,RB,4
2025_12_NYG_DET,12,DET,NYG,p_212,00-0035685,D.Montgomery,RB,4
2025_12_NYG_DET,12,DET,NYG,p_212,00-0036963,A.St. Brown,WR,4
2025_12_NYG_DET,12,DET,NYG,p_212,00-0036754,B.Wright,TE,4
2025_12_NYG_DET,12,DET,NYG,p_212,00-0037240,J.Williams,WR,4
2025_12_NYG_DET,12,DET,NYG,p_212,00-0039139,J.Gibbs,RB,4
2025_12_NYG_DET,12,DET,NYG,p_113,00-0035685,D.Montgomery,RB,13
2025_12_NYG_DET,12,NYG,DET,p_122,00-0036165,I.Hodgins,WR,21
2025_12_NYG_DET,12,DET,NYG,p_112,00-0035685,D.Montgomery,RB,5
2025_12_NYG_DET,12,NYG,DET,p_113,00-0038115,D.Bellinger,TE,4
2025_12_NYG_DET,12,DET,NYG,p_113,00-0033455,A.Firkser,TE,1
2025_12_NYG_DET,12,NYG,DET,p_113,00-0035645,G.Olszewski,WR,6
2025_12_NYG_DET,12,DET,NYG,p_104,00-0032464,K.Raymond,WR,3
2025_12_NYG_DET,12,DET,NYG,p_104,00-0036963,A.St. Brown,WR,3
2025_12_NYG_DET,12,DET,NYG,p_104,00-0037240,J.Williams,WR,3
2025_12_NYG_DET,12,DET,NYG,p_104,00-0039139,J.Gibbs,RB,3
2025_12_NYG_DET,12,DET,NYG,p_104,00-0040669,I.TeSlaa,WR,3
2025_12_NYG_DET,12,DET,NYG,p_203,00-0035685,D.Montgomery,RB,1
2025_12_NYG_DET,12,DET,NYG,p_203,00-0036963,A.St. Brown,WR,1
2025_12_NYG_DET,12,DET,NYG,p_203,00-0037240,J.Williams,WR,1
2025_12_NYG_DET,12,DET,NYG,p_203,00-0039139,J.Gibbs,RB,1
2025_12_NYG_DET,12,DET,NYG,p_203,00-0040669,I.TeSlaa,WR,1
2025_12_NYG_DET,12,NYG,DET,p_122,00-0035645,G.Olszewski,WR,2
2025_12_NYG_DET,12,DET,NYG,p_122,00-0034073,R.Dwelley,TE,1
2025_12_NYG_DET,12,DET,NYG,p_122,00-0036963,A.St. Brown,WR,1
2025_12_NYG_DET,12,DET,NYG,p_122,00-0036754,B.Wright,TE,1
2025_12_NYG_DET,12,DET,NYG,p_122,00-0039139,J.Gibbs,RB,1
2025_12_NYG_DET,12,DET,NYG,p_122,00-0040669,I.TeSlaa,WR,1
2025_12_NYG_DET,12,DET,NYG,p_112,00-0033455,A.Firkser,TE,1
2025_12_NYG_DET,12,DET,NYG,p_113,00-0034073,R.Dwelley,TE,1
2025_12_NYG_DET,12,NYG,DET,p_131,00-0039384,T.Tracy,RB,2
2025_12_NYG_DET,12,NYG,DET,p_130,00-0031484,C.Manhertz,TE,1
2025_12_NYG_DET,12,NYG,DET,p_130,00-0035250,D.Singletary,RB,1
2025_12_NYG_DET,12,NYG,DET,p_130,00-0038115,D.Bellinger,TE,1
2025_12_NYG_DET,12,NYG,DET,p_130,00-0039847,T.Johnson,TE,1
2025_12_NYG_DET,12,NYG,DET,p_131,00-0035535,D.Slayton,WR,1
2025_12_NYG_DET,12,NYG,DET,p_221,00-0035250,D.Singletary,RB,1
2025_12_NYG_DET,12,NYG,DET,p_221,00-0036165,I.Hodgins,WR,1
2025_12_NYG_DET,12,NYG,DET,p_221,00-0038115,D.Bellinger,TE,1
2025_12_NYG_DET,12,NYG,DET,p_221,00-0039847,T.Johnson,TE,1
2025_12_NYG_DET,12,NYG,DET,p_221,00-0039384,T.Tracy,RB,1
2025_12_MIN_GB,12,MIN,GB,p_122,00-0033293,A.Jones,RB,6
2025_12_MIN_GB,12,MIN,GB,p_122,00-0035229,T.Hockenson,TE,9
2025_12_MIN_GB,12,MIN,GB,p_122,00-0035249,J.Oliver,TE,10
2025_12_MIN_GB,12,MIN,GB,p_122,00-0036322,J.Jefferson,WR,10
2025_12_MIN_GB,12,MIN,GB,p_122,00-0038994,J.Addison,WR,10
2025_12_MIN_GB,12,MIN,GB,p_212,00-0032918,C.Ham,RB,10
2025_12_MIN_GB,12,MIN,GB,p_212,00-0033293,A.Jones,RB,6
2025_12_MIN_GB,12,MIN,GB,p_212,00-0035249,J.Oliver,TE,10
2025_12_MIN_GB,12,MIN,GB,p_212,00-0036322,J.Jefferson,WR,10
2025_12_MIN_GB,12,MIN,GB,p_212,00-0038994,J.Addison,WR,10
2025_12_MIN_GB,12,MIN,GB,p_113,00-0033293,A.Jones,RB,17
2025_12_MIN_GB,12,MIN,GB,p_113,00-0035229,T.Hockenson,TE,20
2025_12_MIN_GB,12,MIN,GB,p_113,00-0036322,J.Jefferson,WR,23
2025_12_MIN_GB,12,MIN,GB,p_113,00-0037291,J.Nailor,WR,20
2025_12_MIN_GB,12,MIN,GB,p_113,00-0038994,J.Addison,WR,23
2025_12_MIN_GB,12,GB,MIN,p_113,00-0038124,C.Watson,WR,19
2025_12_MIN_GB,12,GB,MIN,p_113,00-0037816,R.Doubs,WR,18
2025_12_MIN_GB,12,GB,MIN,p_113,00-0037306,J.FitzPatrick,TE,9
2025_12_MIN_GB,12,GB,MIN,p_113,00-0038393,D.Wicks,WR,18
2025_12_MIN_GB,12,GB,MIN,p_113,00-0038797,E.Wilson,RB,5
2025_12_MIN_GB,12,GB,MIN,p_122,00-0038124,C.Watson,WR,17
2025_12_MIN_GB,12,GB,MIN,p_122,00-0037816,R.Doubs,WR,18
2025_12_MIN_GB,12,GB,MIN,p_122,00-0039144,L.Musgrave,TE,15
2025_12_MIN_GB,12,GB,MIN,p_122,00-0038589,J.Whyle,TE,16
2025_12_MIN_GB,12,GB,MIN,p_122,00-0038797,E.Wilson,RB,20
2025_12_MIN_GB,12,GB,MIN,p_112,00-0037816,R.Doubs,WR,8
2025_12_MIN_GB,12,GB,MIN,p_112,00-0037306,J.FitzPatrick,TE,11
2025_12_MIN_GB,12,GB,MIN,p_112,00-0038393,D.Wicks,WR,5
2025_12_MIN_GB,12,GB,MIN,p_112,00-0038797,E.Wilson,RB,11
2025_12_MIN_GB,12,GB,MIN,p_113,00-0039144,L.Musgrave,TE,3
2025_12_MIN_GB,12,GB,MIN,p_113,00-0038685,C.Brooks,RB,15
2025_12_MIN_GB,12,GB,MIN,p_112,00-0038124,C.Watson,WR,11
2025_12_MIN_GB,12,MIN,GB,p_122,00-0037525,J.Mason,RB,4
2025_12_MIN_GB,12,MIN,GB,p_113,00-0037525,J.Mason,RB,3
2025_12_MIN_GB,12,MIN,GB,p_113,00-0030035,A.Thielen,WR,3
2025_12_MIN_GB,12,MIN,GB,p_113,00-0032918,C.Ham,RB,3
2025_12_MIN_GB,12,GB,MIN,p_122,00-0037306,J.FitzPatrick,TE,17
2025_12_MIN_GB,12,GB,MIN,p_121,00-0037816,R.Doubs,WR,2
2025_12_MIN_GB,12,GB,MIN,p_121,00-0037306,J.FitzPatrick,TE,2
2025_12_MIN_GB,12,GB,MIN,p_121,00-0038589,J.Whyle,TE,2
2025_12_MIN_GB,12,GB,MIN,p_121,00-0038797,E.Wilson,RB,1
2025_12_MIN_GB,12,GB,MIN,p_122,00-0038393,D.Wicks,WR,9
2025_12_MIN_GB,12,GB,MIN,p_122,00-0038685,C.Brooks,RB,4
2025_12_MIN_GB,12,GB,MIN,p_103,00-0038124,C.Watson,WR,1
2025_12_MIN_GB,12,GB,MIN,p_103,00-0037816,R.Doubs,WR,1
2025_12_MIN_GB,12,GB,MIN,p_103,00-0037091,B.Melton,WR,1
2025_12_MIN_GB,12,GB,MIN,p_103,00-0038685,C.Brooks,RB,1
2025_12_MIN_GB,12,GB,MIN,p_113,00-0038465,M.Heath,WR,3
2025_12_MIN_GB,12,GB,MIN,p_113,00-0038589,J.Whyle,TE,8
2025_12_MIN_GB,12,MIN,GB,p_122,00-0038809,B.Sims,TE,1
2025_12_MIN_GB,12,MIN,GB,p_212,00-0037525,J.Mason,RB,4
2025_12_MIN_GB,12,MIN,GB,p_221,00-0032918,C.Ham,RB,1
2025_12_MIN_GB,12,MIN,GB,p_221,00-0035229,T.Hockenson,TE,1
2025_12_MIN_GB,12,MIN,GB,p_221,00-0035249,J.Oliver,TE,1
2025_12_MIN_GB,12,MIN,GB,p_221,00-0036322,J.Jefferson,WR,1
2025_12_MIN_GB,12,MIN,GB,p_221,00-0037525,J.Mason,RB,1
2025_12_MIN_GB,12,GB,MIN,p_122,00-0038465,M.Heath,WR,4
2025_12_MIN_GB,12,GB,MIN,p_121,00-0038685,C.Brooks,RB,1
2025_12_MIN_GB,12,MIN,GB,p_113,00-0035249,J.Oliver,TE,3
2025_12_MIN_GB,12,GB,MIN,p_112,00-0039144,L.Musgrave,TE,6
2025_12_MIN_GB,12,GB,MIN,p_113,00-0040009,S.Williams,WR,2
2025_12_MIN_GB,12,GB,MIN,p_112,00-0038685,C.Brooks,RB,6
2025_12_MIN_GB,12,GB,MIN,p_112,00-0038465,M.Heath,WR,5
2025_12_MIN_GB,12,GB,MIN,p_112,00-0040009,S.Williams,WR,5
2025_12_IND_KC,12,IND,KC,p_113,00-0036252,M.Pittman,WR,27
2025_12_IND_KC,12,IND,KC,p_113,00-0036223,J.Taylor,RB,26
2025_12_IND_KC,12,IND,KC,p_113,00-0037664,A.Pierce,WR,27
2025_12_IND_KC,12,IND,KC,p_113,00-0038997,J.Downs,WR,20
2025_12_IND_KC,12,IND,KC,p_113,00-0040128,T.Warren,TE,23
2025_12_IND_KC,12,IND,KC,p_122,00-0033217,M.Alie-Cox,TE,15
2025_12_IND_KC,12,IND,KC,p_122,00-0036252,M.Pittman,WR,14
2025_12_IND_KC,12,IND,KC,p_122,00-0036223,J.Taylor,RB,15
2025_12_IND_KC,12,IND,KC,p_122,00-0037664,A.Pierce,WR,18
2025_12_IND_KC,12,IND,KC,p_122,00-0040128,T.Warren,TE,16
2025_12_IND_KC,12,IND,KC,p_113,00-0033217,M.Alie-Cox,TE,4
2025_12_IND_KC,12,IND,KC,p_113,00-0035021,A.Dulin,WR,7
2025_12_IND_KC,12,IND,KC,p_131,00-0033217,M.Alie-Cox,TE,4
2025_12_IND_KC,12,IND,KC,p_131,00-0036223,J.Taylor,RB,4
2025_12_IND_KC,12,IND,KC,p_131,00-0037664,A.Pierce,WR,3
2025_12_IND_KC,12,IND,KC,p_131,00-0037292,A.Ogletree,TE,4
2025_12_IND_KC,12,IND,KC,p_131,00-0040128,T.Warren,TE,4
2025_12_IND_KC,12,IND,KC,p_122,00-0037292,A.Ogletree,TE,5
2025_12_IND_KC,12,KC,IND,p_113,00-0030506,T.Kelce,TE,49
2025_12_IND_KC,12,KC,IND,p_113,00-0033857,J.Smith-Schuster,WR,25
2025_12_IND_KC,12,KC,IND,p_113,00-0033923,K.Hunt,RB,40
2025_12_IND_KC,12,KC,IND,p_113,00-0039067,R.Rice,WR,45
2025_12_IND_KC,12,KC,IND,p_113,00-0039894,X.Worthy,WR,51
2025_12_IND_KC,12,KC,IND,p_122,00-0030506,T.Kelce,TE,17
2025_12_IND_KC,12,KC,IND,p_122,00-0033923,K.Hunt,RB,13
2025_12_IND_KC,12,KC,IND,p_122,00-0036637,N.Gray,TE,17
2025_12_IND_KC,12,KC,IND,p_122,00-0039067,R.Rice,WR,13
2025_12_IND_KC,12,KC,IND,p_122,00-0039894,X.Worthy,WR,12
2025_12_IND_KC,12,KC,IND,p_113,00-0035662,M.Brown,WR,32
2025_12_IND_KC,12,KC,IND,p_113,00-0040078,B.Smith,RB,9
2025_12_IND_KC,12,KC,IND,p_212,00-0030506,T.Kelce,TE,5
2025_12_IND_KC,12,KC,IND,p_212,00-0033857,J.Smith-Schuster,WR,6
2025_12_IND_KC,12,KC,IND,p_212,00-0033923,K.Hunt,RB,4
2025_12_IND_KC,12,KC,IND,p_212,00-0039894,X.Worthy,WR,6
2025_12_IND_KC,12,KC,IND,p_212,00-0040078,B.Smith,RB,5
2025_12_IND_KC,12,KC,IND,p_131,00-0030506,T.Kelce,TE,5
2025_12_IND_KC,12,KC,IND,p_131,00-0033923,K.Hunt,RB,4
2025_12_IND_KC,12,KC,IND,p_131,00-0033757,R.Tonyan,TE,5
2025_12_IND_KC,12,KC,IND,p_131,00-0036637,N.Gray,TE,5
2025_12_IND_KC,12,KC,IND,p_131,00-0039894,X.Worthy,WR,3
2025_12_IND_KC,12,KC,IND,p_122,00-0033857,J.Smith-Schuster,WR,8
2025_12_IND_KC,12,KC,IND,p_113,00-0036637,N.Gray,TE,7
2025_12_IND_KC,12,KC,IND,p_113,00-0038104,T.Thornton,WR,21
2025_12_IND_KC,12,KC,IND,p_113,00-0036360,C.Edwards-Helaire,RB,9
2025_12_IND_KC,12,KC,IND,p_121,00-0030506,T.Kelce,TE,7
2025_12_IND_KC,12,KC,IND,p_121,00-0033857,J.Smith-Schuster,WR,6
2025_12_IND_KC,12,KC,IND,p_121,00-0033923,K.Hunt,RB,6
2025_12_IND_KC,12,KC,IND,p_121,00-0036637,N.Gray,TE,2
2025_12_IND_KC,12,KC,IND,p_122,00-0040078,B.Smith,RB,2
2025_12_IND_KC,12,IND,KC,p_113,00-0032104,A.Abdullah,RB,1
2025_12_IND_KC,12,IND,KC,p_122,00-0038997,J.Downs,WR,2
2025_12_IND_KC,12,KC,IND,p_122,00-0038104,T.Thornton,WR,2
2025_12_IND_KC,12,KC,IND,p_212,00-0036360,C.Edwards-Helaire,RB,3
2025_12_IND_KC,12,KC,IND,p_122,00-0036360,C.Edwards-Helaire,RB,3
2025_12_IND_KC,12,KC,IND,p_131,00-0036360,C.Edwards-Helaire,RB,1
2025_12_IND_KC,12,KC,IND,p_131,00-0038104,T.Thornton,WR,1
2025_12_IND_KC,12,KC,IND,p_122,00-0033757,R.Tonyan,TE,2
2025_12_IND_KC,12,KC,IND,p_131,00-0039067,R.Rice,WR,1
2025_12_IND_KC,12,IND,KC,p_122,00-0035021,A.Dulin,WR,2
2025_12_IND_KC,12,IND,KC,p_131,00-0036252,M.Pittman,WR,1
2025_12_IND_KC,12,IND,KC,p_121,00-0033217,M.Alie-Cox,TE,1
2025_12_IND_KC,12,IND,KC,p_121,00-0036223,J.Taylor,RB,1
2025_12_IND_KC,12,IND,KC,p_121,00-0037664,A.Pierce,WR,1
2025_12_IND_KC,12,IND,KC,p_121,00-0037292,A.Ogletree,TE,1
2025_12_IND_KC,12,IND,KC,p_122,00-0032104,A.Abdullah,RB,3
2025_12_IND_KC,12,KC,IND,p_122,00-0035662,M.Brown,WR,1
2025_12_IND_KC,12,KC,IND,p_104,00-0035662,M.Brown,WR,1
2025_12_IND_KC,12,KC,IND,p_104,00-0038104,T.Thornton,WR,1
2025_12_IND_KC,12,KC,IND,p_104,00-0039067,R.Rice,WR,1
2025_12_IND_KC,12,KC,IND,p_104,00-0039894,X.Worthy,WR,1
2025_12_IND_KC,12,KC,IND,p_104,00-0040078,B.Smith,RB,1
2025_12_IND_KC,12,KC,IND,p_113,00-0033757,R.Tonyan,TE,2
2025_12_IND_KC,12,KC,IND,p_121,00-0033757,R.Tonyan,TE,5
2025_12_IND_KC,12,KC,IND,p_220,00-0030506,T.Kelce,TE,1
2025_12_IND_KC,12,KC,IND,p_220,00-0033923,K.Hunt,RB,1
2025_12_IND_KC,12,KC,IND,p_220,00-0033757,R.Tonyan,TE,1
2025_12_IND_KC,12,KC,IND,p_220,00-0040078,B.Smith,RB,1
